TURNO;NOME_AGENTE;COR_PECA;PLY_TIME;MAX DEPTH; MAX BRANCH; BFACTOR; TOTAL_NODES;RESULTADO;
17;MINIMAX_T;2;2.339;5;26;15.0;908980; ;
18;MINIMAX_T;1;1.476;5;25;13.0;663947; ;
19;MINIMAX_T;2;1.652;5;26;15.0;750442; ;
20;MINIMAX_T;1;1.098;5;22;13.0;438033; ;
21;MINIMAX_T;2;0.992;5;24;14.0;431684; ;
22;MINIMAX_T;1;0.811;5;23;13.0;365907; ;
23;MINIMAX_T;2;1.075;5;23;14.0;501553; ;
24;MINIMAX_T;1;1.879;5;26;14.0;758272; ;
25;MINIMAX_T;2;1.578;5;24;14.0;669163; ;
26;MINIMAX_T;1;1.104;5;23;13.0;453885; ;
27;MINIMAX_T;2;1.212;5;23;14.0;501553; ;
28;MINIMAX_T;1;1.592;5;26;14.0;758272; ;
29;MINIMAX_T;2;1.586;5;24;14.0;669163; ;
30;MINIMAX_T;1;1.118;5;23;13.0;453885;EMPATE;
1;MINIMAX_T;1;0.437;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.632;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.119;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.381;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.431;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.851;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.956;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.632;5;25;13.0;1031896; ;
9;MINIMAX_T;1;2.001;5;27;14.0;714014; ;
10;MINIMAX_T;2;1.057;5;23;13.0;456746; ;
11;MINIMAX_T;1;1.216;5;25;13.0;552491; ;
12;MINIMAX_T;2;1.956;5;24;15.0;964393; ;
13;MINIMAX_T;1;1.473;5;24;13.0;554096; ;
14;MINIMAX_T;2;2.02;5;24;14.0;804933; ;
15;MINIMAX_T;1;1.917;5;24;14.0;876837; ;
16;MINIMAX_T;2;1.235;5;23;15.0;500356; ;
17;MINIMAX_T;1;0.915;5;25;13.0;404673; ;
18;MINIMAX_T;2;1.614;5;25;13.0;727568; ;
19;MINIMAX_T;1;1.62;5;25;15.0;670690; ;
20;MINIMAX_T;2;0.924;5;23;13.0;330548; ;
21;MINIMAX_T;1;0.944;5;25;13.0;404673; ;
22;MINIMAX_T;2;1.533;5;25;13.0;727568; ;
23;MINIMAX_T;1;1.502;5;25;15.0;670690; ;
24;MINIMAX_T;2;0.845;5;23;13.0;330548; ;
25;MINIMAX_T;1;0.867;5;25;13.0;404673; ;
26;MINIMAX_T;2;1.475;5;25;13.0;727568; ;
27;MINIMAX_T;1;2.4;5;27;15.0;901229; ;
28;MINIMAX_T;2;1.4;5;24;13.0;562759; ;
29;MINIMAX_T;1;1.482;5;26;14.0;687122; ;
30;MINIMAX_T;2;0.881;5;23;14.0;359593;EMPATE;
1;MINIMAX_T;2;0.448;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.576;5;20;12.0;251843; ;
3;MINIMAX_T;2;0.978;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.761;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.891;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.225;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.24;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.649;5;24;13.0;717224; ;
9;MINIMAX_T;2;1.493;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.564;5;24;13.0;562549; ;
11;MINIMAX_T;2;1.819;5;24;14.0;832741; ;
12;MINIMAX_T;1;1.567;5;24;14.0;663193; ;
13;MINIMAX_T;2;0.931;5;23;14.0;397061; ;
14;MINIMAX_T;1;1.18;5;24;13.0;514812; ;
15;MINIMAX_T;2;1.672;5;24;14.0;832741; ;
16;MINIMAX_T;1;1.791;5;24;14.0;663193; ;
17;MINIMAX_T;2;0.885;5;23;14.0;397061; ;
18;MINIMAX_T;1;1.172;5;24;13.0;514812; ;
19;MINIMAX_T;2;1.614;5;23;14.0;784868; ;
20;MINIMAX_T;1;1.704;5;26;14.0;766590; ;
21;MINIMAX_T;2;1.382;5;23;14.0;600375; ;
22;MINIMAX_T;1;1.188;5;24;13.0;514812; ;
23;MINIMAX_T;2;2.023;5;24;14.0;832741; ;
24;MINIMAX_T;1;1.503;5;24;14.0;663193; ;
25;MINIMAX_T;2;0.965;5;23;14.0;397061; ;
26;MINIMAX_T;1;1.125;5;24;13.0;514812; ;
27;MINIMAX_T;2;1.671;5;23;14.0;784868; ;
28;MINIMAX_T;1;1.794;5;26;14.0;766590; ;
29;MINIMAX_T;2;1.342;5;23;14.0;600375; ;
30;MINIMAX_T;1;1.303;5;24;13.0;514812;EMPATE;
1;MINIMAX_T;1;0.542;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.567;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.048;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.255;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.46;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.623;5;24;15.0;1290483; ;
7;MINIMAX_T;1;3.191;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.391;5;25;13.0;1031896; ;
9;MINIMAX_T;1;1.72;5;27;14.0;714014; ;
10;MINIMAX_T;2;1.049;5;23;13.0;456746; ;
11;MINIMAX_T;1;1.164;5;25;13.0;552491; ;
12;MINIMAX_T;2;2.328;5;24;15.0;964393; ;
13;MINIMAX_T;1;1.242;5;24;13.0;554096; ;
14;MINIMAX_T;2;1.731;5;24;14.0;804933; ;
15;MINIMAX_T;1;2.015;5;24;14.0;876837; ;
16;MINIMAX_T;2;1.182;5;23;15.0;500356; ;
17;MINIMAX_T;1;0.913;5;25;13.0;404673; ;
18;MINIMAX_T;2;1.646;5;25;13.0;727568; ;
19;MINIMAX_T;1;1.976;5;25;15.0;670690; ;
20;MINIMAX_T;2;0.905;5;23;13.0;330548; ;
21;MINIMAX_T;1;0.946;5;25;13.0;404673; ;
22;MINIMAX_T;2;1.553;5;25;13.0;727568; ;
23;MINIMAX_T;1;1.535;5;25;15.0;670690; ;
24;MINIMAX_T;2;0.9;5;23;13.0;330548; ;
25;MINIMAX_T;1;0.906;5;25;13.0;404673; ;
26;MINIMAX_T;2;1.703;5;25;13.0;727568; ;
27;MINIMAX_T;1;2.413;5;27;15.0;901229; ;
28;MINIMAX_T;2;1.322;5;24;13.0;562759; ;
29;MINIMAX_T;1;1.562;5;26;14.0;687122; ;
30;MINIMAX_T;2;0.904;5;23;14.0;359593;EMPATE;
1;MINIMAX_T;2;0.42;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.592;5;20;12.0;251843; ;
3;MINIMAX_T;2;0.934;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.827;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.961;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.395;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.237;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.728;5;24;13.0;717224; ;
9;MINIMAX_T;2;1.988;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.214;5;24;13.0;562549; ;
11;MINIMAX_T;2;1.884;5;24;14.0;832741; ;
12;MINIMAX_T;1;1.489;5;24;14.0;663193; ;
13;MINIMAX_T;2;0.968;5;23;14.0;397061; ;
14;MINIMAX_T;1;1.181;5;24;13.0;514812; ;
15;MINIMAX_T;2;1.836;5;23;14.0;784868; ;
16;MINIMAX_T;1;1.811;5;26;14.0;766590; ;
17;MINIMAX_T;2;1.53;5;24;14.0;676158; ;
18;MINIMAX_T;1;1.783;5;23;14.0;811222; ;
19;MINIMAX_T;2;1.303;5;22;14.0;549600; ;
20;MINIMAX_T;1;1.061;5;20;13.0;447670; ;
21;MINIMAX_T;2;0.928;5;21;13.0;417473; ;
22;MINIMAX_T;1;2.2;5;26;14.0;934291; ;
23;MINIMAX_T;2;1.943;5;23;15.0;857800; ;
24;MINIMAX_T;1;2.048;5;24;15.0;936548;VITORIA;
1;MINIMAX_T;1;0.584;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.544;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.012;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.271;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.586;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.613;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.782;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.282;5;26;14.0;949600; ;
9;MINIMAX_T;1;2.26;5;26;14.0;902630; ;
10;MINIMAX_T;2;2.272;5;26;15.0;1027599; ;
11;MINIMAX_T;1;2.311;5;26;13.0;985374; ;
12;MINIMAX_T;2;2.775;5;26;16.0;1337360; ;
13;MINIMAX_T;1;2.203;5;24;14.0;687776; ;
14;MINIMAX_T;2;1.311;5;24;14.0;575543; ;
15;MINIMAX_T;1;0.814;5;24;14.0;340301; ;
16;MINIMAX_T;2;1.023;5;24;13.0;469867; ;
17;MINIMAX_T;1;1.061;5;27;15.0;482667; ;
18;MINIMAX_T;2;1.069;5;24;12.0;489356; ;
19;MINIMAX_T;1;1.095;5;25;14.0;509023; ;
20;MINIMAX_T;2;0.915;5;22;13.0;367368; ;
21;MINIMAX_T;1;1.005;5;23;13.0;341226; ;
22;MINIMAX_T;2;1.34;5;24;14.0;635577; ;
23;MINIMAX_T;1;1.952;5;26;15.0;910267; ;
24;MINIMAX_T;2;1.702;5;25;13.0;757537; ;
25;MINIMAX_T;1;2.166;5;26;15.0;988402; ;
26;MINIMAX_T;2;2.518;5;24;15.0;1023148; ;
27;MINIMAX_T;1;2.435;5;26;15.0;846770; ;
28;MINIMAX_T;2;1.489;5;23;13.0;617582; ;
29;MINIMAX_T;1;1.108;5;26;14.0;485980; ;
30;MINIMAX_T;2;0.901;5;24;13.0;404945;EMPATE;
1;MINIMAX_T;2;0.411;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.549;5;20;12.0;251843; ;
3;MINIMAX_T;2;0.981;5;24;13.0;463102; ;
4;MINIMAX_T;1;2.105;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.66;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.133;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.241;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.671;5;24;13.0;717224; ;
9;MINIMAX_T;2;1.739;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.303;5;24;13.0;562549; ;
11;MINIMAX_T;2;1.813;5;24;14.0;832741; ;
12;MINIMAX_T;1;1.468;5;24;14.0;663193; ;
13;MINIMAX_T;2;1.013;5;23;14.0;397061; ;
14;MINIMAX_T;1;1.362;5;26;14.0;596155; ;
15;MINIMAX_T;2;1.096;5;23;14.0;498916; ;
16;MINIMAX_T;1;1.532;5;23;13.0;623927; ;
17;MINIMAX_T;2;2.048;5;24;15.0;944724; ;
18;MINIMAX_T;1;1.399;5;26;14.0;596155; ;
19;MINIMAX_T;2;1.232;5;23;14.0;498916; ;
20;MINIMAX_T;1;1.287;5;23;13.0;623927; ;
21;MINIMAX_T;2;2.012;5;24;15.0;944724; ;
22;MINIMAX_T;1;1.446;5;26;14.0;596155; ;
23;MINIMAX_T;2;1.471;5;23;14.0;498916; ;
24;MINIMAX_T;1;1.308;5;23;13.0;623927; ;
25;MINIMAX_T;2;1.957;5;24;15.0;944724; ;
26;MINIMAX_T;1;1.416;5;26;14.0;596155; ;
27;MINIMAX_T;2;1.129;5;23;14.0;498916; ;
28;MINIMAX_T;1;1.39;5;23;13.0;623927; ;
29;MINIMAX_T;2;2.379;5;24;15.0;944724; ;
30;MINIMAX_T;1;1.375;5;26;14.0;596155;EMPATE;
1;MINIMAX_T;1;0.541;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.512;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.027;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.105;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.481;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.907;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.817;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.231;5;26;14.0;949600; ;
9;MINIMAX_T;1;2.597;5;24;15.0;1161002; ;
10;MINIMAX_T;2;3.29;5;26;16.0;1302514; ;
11;MINIMAX_T;1;2.134;5;26;13.0;952043; ;
12;MINIMAX_T;2;2.374;5;25;17.0;1055342; ;
13;MINIMAX_T;1;1.762;5;24;14.0;617408; ;
14;MINIMAX_T;2;1.613;5;25;15.0;764175; ;
15;MINIMAX_T;1;1.399;5;24;13.0;629370; ;
16;MINIMAX_T;2;1.824;5;26;15.0;830907; ;
17;MINIMAX_T;1;1.472;5;24;14.0;570186; ;
18;MINIMAX_T;2;1.768;5;23;13.0;731366; ;
19;MINIMAX_T;1;1.455;5;23;14.0;665026; ;
20;MINIMAX_T;2;1.244;5;25;14.0;543649; ;
21;MINIMAX_T;1;1.112;5;22;13.0;481009; ;
22;MINIMAX_T;2;1.427;5;26;15.0;685979; ;
23;MINIMAX_T;1;1.394;5;24;13.0;625617; ;
24;MINIMAX_T;2;2.197;5;26;15.0;900019;VITORIA;
1;MINIMAX_T;2;0.537;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.581;5;20;12.0;251843; ;
3;MINIMAX_T;2;1.088;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.693;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.536;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.474;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.701;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.665;5;24;13.0;717224; ;
9;MINIMAX_T;2;1.574;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.247;5;24;13.0;562549; ;
11;MINIMAX_T;2;2.047;5;24;14.0;832741; ;
12;MINIMAX_T;1;1.499;5;24;14.0;663193; ;
13;MINIMAX_T;2;0.95;5;23;14.0;397061; ;
14;MINIMAX_T;1;1.104;5;24;13.0;514812; ;
15;MINIMAX_T;2;1.729;5;24;14.0;832741; ;
16;MINIMAX_T;1;1.612;5;24;14.0;663193; ;
17;MINIMAX_T;2;0.941;5;23;14.0;397061; ;
18;MINIMAX_T;1;1.275;5;24;13.0;514812; ;
19;MINIMAX_T;2;1.996;5;24;14.0;832741; ;
20;MINIMAX_T;1;1.425;5;24;14.0;663193; ;
21;MINIMAX_T;2;0.979;5;23;14.0;397061; ;
22;MINIMAX_T;1;1.169;5;24;13.0;514812; ;
23;MINIMAX_T;2;1.607;5;23;14.0;784868; ;
24;MINIMAX_T;1;1.805;5;26;14.0;766590; ;
25;MINIMAX_T;2;1.406;5;23;14.0;600375; ;
26;MINIMAX_T;1;1.22;5;24;13.0;514812; ;
27;MINIMAX_T;2;1.746;5;23;14.0;784868; ;
28;MINIMAX_T;1;1.717;5;26;14.0;766590; ;
29;MINIMAX_T;2;1.34;5;23;14.0;600375; ;
30;MINIMAX_T;1;1.158;5;24;13.0;514812;EMPATE;
1;MINIMAX_T;1;0.492;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.551;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.185;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.377;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.344;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.783;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.776;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.217;5;26;14.0;949600; ;
9;MINIMAX_T;1;2.507;5;26;14.0;902630; ;
10;MINIMAX_T;2;2.238;5;27;16.0;938329; ;
11;MINIMAX_T;1;1.49;5;23;13.0;632155; ;
12;MINIMAX_T;2;1.397;5;26;13.0;654143; ;
13;MINIMAX_T;1;1.381;5;22;13.0;402839; ;
14;MINIMAX_T;2;0.781;5;22;12.0;339291; ;
15;MINIMAX_T;1;0.711;5;23;14.0;328547; ;
16;MINIMAX_T;2;0.64;5;22;11.0;269370; ;
17;MINIMAX_T;1;0.531;5;25;14.0;234715; ;
18;MINIMAX_T;2;0.481;5;25;11.0;245860; ;
19;MINIMAX_T;1;1.189;5;26;15.0;613836; ;
20;MINIMAX_T;2;0.626;5;22;12.0;247515; ;
21;MINIMAX_T;1;0.899;5;26;14.0;439823; ;
22;MINIMAX_T;2;0.711;5;23;13.0;339240; ;
23;MINIMAX_T;1;0.872;5;22;13.0;400224; ;
24;MINIMAX_T;2;0.998;5;25;12.0;392486; ;
25;MINIMAX_T;1;0.698;5;23;13.0;334335; ;
26;MINIMAX_T;2;0.69;5;23;11.0;341406; ;
27;MINIMAX_T;1;1.534;5;24;15.0;743170; ;
28;MINIMAX_T;2;1.132;5;24;12.0;476669; ;
29;MINIMAX_T;1;0.728;5;22;14.0;305710; ;
30;MINIMAX_T;2;0.418;5;21;11.0;202302;EMPATE;
1;MINIMAX_T;2;0.415;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.567;5;20;12.0;251843; ;
3;MINIMAX_T;2;0.912;5;24;13.0;463102; ;
4;MINIMAX_T;1;2.021;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.536;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.336;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.23;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.681;5;24;13.0;717224; ;
9;MINIMAX_T;2;1.757;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.278;5;24;13.0;562549; ;
11;MINIMAX_T;2;1.763;5;24;14.0;832741; ;
12;MINIMAX_T;1;1.606;5;24;14.0;663193; ;
13;MINIMAX_T;2;0.933;5;23;14.0;397061; ;
14;MINIMAX_T;1;1.151;5;24;13.0;514812; ;
15;MINIMAX_T;2;1.754;5;24;14.0;832741; ;
16;MINIMAX_T;1;1.844;5;24;14.0;663193; ;
17;MINIMAX_T;2;0.984;5;23;14.0;397061; ;
18;MINIMAX_T;1;1.092;5;24;13.0;514812; ;
19;MINIMAX_T;2;1.731;5;24;14.0;832741; ;
20;MINIMAX_T;1;1.597;5;24;14.0;663193; ;
21;MINIMAX_T;2;0.98;5;23;14.0;397061; ;
22;MINIMAX_T;1;1.143;5;24;13.0;514812; ;
23;MINIMAX_T;2;1.87;5;24;14.0;832741; ;
24;MINIMAX_T;1;1.624;5;24;14.0;663193; ;
25;MINIMAX_T;2;0.978;5;23;14.0;397061; ;
26;MINIMAX_T;1;1.175;5;24;13.0;514812; ;
27;MINIMAX_T;2;1.639;5;23;14.0;784868; ;
28;MINIMAX_T;1;1.715;5;26;14.0;766590; ;
29;MINIMAX_T;2;1.408;5;23;14.0;600375; ;
30;MINIMAX_T;1;1.496;5;24;13.0;514812;EMPATE;
1;MINIMAX_T;1;0.496;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.531;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.003;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.302;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.386;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.749;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.978;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.615;5;25;13.0;1031896; ;
9;MINIMAX_T;1;1.754;5;27;14.0;714014; ;
10;MINIMAX_T;2;1.032;5;23;13.0;456746; ;
11;MINIMAX_T;1;1.179;5;25;13.0;552491; ;
12;MINIMAX_T;2;2.263;5;24;15.0;964393; ;
13;MINIMAX_T;1;1.9;5;26;14.0;861330; ;
14;MINIMAX_T;2;1.519;5;23;15.0;668477; ;
15;MINIMAX_T;1;1.286;5;25;13.0;513549; ;
16;MINIMAX_T;2;0.979;5;22;14.0;450783; ;
17;MINIMAX_T;1;0.912;5;24;13.0;401072; ;
18;MINIMAX_T;2;0.97;5;23;14.0;442274; ;
19;MINIMAX_T;1;0.505;5;23;11.0;227953; ;
20;MINIMAX_T;2;1.003;5;25;15.0;389548; ;
21;MINIMAX_T;1;0.723;5;20;12.0;280340; ;
22;MINIMAX_T;2;0.462;5;23;14.0;217960; ;
23;MINIMAX_T;1;0.496;5;21;12.0;249695; ;
24;MINIMAX_T;2;0.96;5;23;14.0;453381; ;
25;MINIMAX_T;1;1.358;5;23;13.0;682943; ;
26;MINIMAX_T;2;1.749;5;23;15.0;805855;VITORIA;
1;MINIMAX_T;2;0.549;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.56;5;20;12.0;251843; ;
3;MINIMAX_T;2;0.985;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.807;5;24;13.0;825619; ;
5;MINIMAX_T;2;2.805;5;23;14.0;1179382; ;
6;MINIMAX_T;1;2.23;5;25;14.0;1020146; ;
7;MINIMAX_T;2;2.212;5;24;15.0;1005561; ;
8;MINIMAX_T;1;1.69;5;24;13.0;717224; ;
9;MINIMAX_T;2;1.547;5;23;15.0;671023; ;
10;MINIMAX_T;1;1.555;5;26;14.0;597653; ;
11;MINIMAX_T;2;1.566;5;23;14.0;732488; ;
12;MINIMAX_T;1;1.458;5;26;14.0;651551; ;
13;MINIMAX_T;2;1.486;5;23;14.0;653235; ;
14;MINIMAX_T;1;1.719;5;26;15.0;786033; ;
15;MINIMAX_T;2;2.077;5;24;14.0;822290; ;
16;MINIMAX_T;1;2.471;5;24;14.0;1139374; ;
17;MINIMAX_T;2;1.902;5;26;16.0;830838; ;
18;MINIMAX_T;1;1.135;5;25;12.0;483691; ;
19;MINIMAX_T;2;1.187;5;25;16.0;544853; ;
20;MINIMAX_T;1;0.699;5;25;11.0;270813; ;
21;MINIMAX_T;2;1.365;5;25;17.0;571760; ;
22;MINIMAX_T;1;0.712;5;24;11.0;211608; ;
23;MINIMAX_T;2;1.147;5;26;16.0;541603; ;
24;MINIMAX_T;1;0.911;5;26;11.0;371421; ;
25;MINIMAX_T;2;1.165;5;25;17.0;571760; ;
26;MINIMAX_T;1;0.519;5;24;11.0;211608; ;
27;MINIMAX_T;2;1.115;5;26;16.0;541603; ;
28;MINIMAX_T;1;0.869;5;26;11.0;371421; ;
29;MINIMAX_T;2;1.221;5;25;17.0;571760; ;
30;MINIMAX_T;1;0.578;5;24;11.0;211608;EMPATE;
1;MINIMAX_T;1;0.363;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.549;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.006;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.433;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.482;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.663;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.685;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.343;5;25;13.0;1031896; ;
9;MINIMAX_T;1;3.585;5;25;15.0;1394423; ;
10;MINIMAX_T;2;2.311;5;24;14.0;961287; ;
11;MINIMAX_T;1;1.385;5;26;14.0;566981; ;
12;MINIMAX_T;2;1.858;5;26;13.0;712358; ;
13;MINIMAX_T;1;1.627;5;26;14.0;786141; ;
14;MINIMAX_T;2;1.687;5;22;14.0;781209; ;
15;MINIMAX_T;1;1.911;5;26;14.0;885785; ;
16;MINIMAX_T;2;1.458;5;23;14.0;607121; ;
17;MINIMAX_T;1;0.879;5;22;13.0;365894; ;
18;MINIMAX_T;2;0.894;5;23;14.0;411864; ;
19;MINIMAX_T;1;1.08;5;23;13.0;377294; ;
20;MINIMAX_T;2;0.947;5;21;13.0;422721; ;
21;MINIMAX_T;1;0.702;5;24;13.0;306366; ;
22;MINIMAX_T;2;1.022;5;24;13.0;467026; ;
23;MINIMAX_T;1;1.034;5;26;14.0;511812; ;
24;MINIMAX_T;2;1.02;5;22;13.0;446565; ;
25;MINIMAX_T;1;1.32;5;26;15.0;565721; ;
26;MINIMAX_T;2;0.719;5;23;11.0;351984; ;
27;MINIMAX_T;1;1.019;5;27;15.0;469129; ;
28;MINIMAX_T;2;0.961;5;24;11.0;406698; ;
29;MINIMAX_T;1;1.471;5;26;16.0;635436; ;
30;MINIMAX_T;2;0.869;5;24;11.0;305062;EMPATE;
1;MINIMAX_T;2;0.436;5;20;13.0;178496; ;
2;MINIMAX_T;1;0.535;5;20;12.0;251843; ;
3;MINIMAX_T;2;0.919;5;24;13.0;463102; ;
4;MINIMAX_T;1;1.657;5;24;13.0;812792; ;
5;MINIMAX_T;2;2.255;5;27;15.0;1032882; ;
6;MINIMAX_T;1;2.268;5;27;13.0;996187; ;
7;MINIMAX_T;2;3.762;5;27;16.0;1574892; ;
8;MINIMAX_T;1;2.674;5;27;14.0;1251181; ;
9;MINIMAX_T;2;2.663;5;25;14.0;1113375; ;
10;MINIMAX_T;1;1.695;5;22;14.0;621227; ;
11;MINIMAX_T;2;1.144;5;25;12.0;495352; ;
12;MINIMAX_T;1;0.929;5;23;15.0;417006; ;
13;MINIMAX_T;2;0.487;5;21;11.0;200766; ;
14;MINIMAX_T;1;0.947;5;23;15.0;444803; ;
15;MINIMAX_T;2;0.699;5;23;12.0;316639; ;
16;MINIMAX_T;1;1.197;5;23;15.0;574156; ;
17;MINIMAX_T;2;1.502;5;23;13.0;684662; ;
18;MINIMAX_T;1;2.144;5;24;16.0;834239; ;
19;MINIMAX_T;2;1.072;5;23;13.0;466906; ;
20;MINIMAX_T;1;0.974;5;23;14.0;428817; ;
21;MINIMAX_T;2;0.819;5;23;12.0;373025; ;
22;MINIMAX_T;1;1.084;5;25;15.0;484995; ;
23;MINIMAX_T;2;0.832;5;22;13.0;369077; ;
24;MINIMAX_T;1;1.479;5;24;14.0;704290; ;
25;MINIMAX_T;2;1.405;5;25;14.0;652001; ;
26;MINIMAX_T;1;1.479;5;25;13.0;559980; ;
27;MINIMAX_T;2;1.744;5;26;15.0;733898; ;
28;MINIMAX_T;1;1.099;5;23;13.0;459872; ;
29;MINIMAX_T;2;1.694;5;26;15.0;826872; ;
30;MINIMAX_T;1;1.988;5;24;14.0;877490;EMPATE;
1;MINIMAX_T;1;0.557;5;20;13.0;178496; ;
2;MINIMAX_T;2;0.544;5;20;12.0;251843; ;
3;MINIMAX_T;1;1.015;5;24;13.0;463102; ;
4;MINIMAX_T;2;1.407;5;23;14.0;601368; ;
5;MINIMAX_T;1;1.591;5;23;13.0;638760; ;
6;MINIMAX_T;2;2.776;5;24;15.0;1290483; ;
7;MINIMAX_T;1;2.61;5;25;15.0;1232443; ;
8;MINIMAX_T;2;2.277;5;26;14.0;949600; ;
9;MINIMAX_T;1;2.33;5;26;14.0;902630; ;
10;MINIMAX_T;2;2.233;5;26;15.0;1027599; ;
11;MINIMAX_T;1;2.281;5;26;13.0;985374; ;
12;MINIMAX_T;2;2.992;5;26;16.0;1337360; ;
13;MINIMAX_T;1;2.095;5;24;14.0;687776; ;
14;MINIMAX_T;2;1.369;5;24;14.0;575543; ;
15;MINIMAX_T;1;0.814;5;24;14.0;340301; ;
16;MINIMAX_T;2;0.983;5;24;13.0;469867; ;
17;MINIMAX_T;1;1.063;5;27;15.0;482667; ;
18;MINIMAX_T;2;1.067;5;24;12.0;489356; ;
19;MINIMAX_T;1;1.367;5;25;14.0;509023; ;
20;MINIMAX_T;2;0.823;5;22;13.0;367368; ;
21;MINIMAX_T;1;0.802;5;23;13.0;341226; ;
22;MINIMAX_T;2;0.788;5;24;14.0;356384; ;
23;MINIMAX_T;1;0.76;5;23;13.0;364018; ;
24;MINIMAX_T;2;0.823;5;22;13.0;363724; ;
25;MINIMAX_T;1;0.821;5;25;13.0;401364; ;
26;MINIMAX_T;2;0.827;5;23;14.0;348950; ;
27;MINIMAX_T;1;0.568;5;23;12.0;271389; ;
